STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/23/2015,14.54,",,W",0,",,W,2400",0,",,W",,,27,"H,,S",33,",,W",4,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/24/2015,9.4,",,W",0,"T,,W,2400",0,"T,,W",,,9,"H,,S",19,",,W",2,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/25/2015,10.74,",,W",0.07,",,W,2400",1.9,",,W",,,23,"H,,S",35,",,W",14,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/26/2015,9.17,",,W",0.02,",,W,2400",0.2,",,W",,,21,"H,,S",22,",,W",17,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/27/2015,8.28,",,W",0,",,W,2400",0,",,W",,,20,"H,,S",27,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/28/2015,8.72,",,W",0,",,W,2400",0,",,W",,,21,"H,,S",31,",,W",12,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/1/2015,6.04,",,W",0.17,",,W,2400",1.9,",,W",,,23,"H,,S",30,",,W",12,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/2/2015,14.32,",,W",0.01,",,W,2400",0.2,",,W",,,30,"H,,S",37,",,W",26,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/3/2015,10.07,",,W",0.26,",,W,2400",1.6,",,W",,,26,"H,,S",33,",,W",20,",,W",1,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/4/2015,11.41,",,W",0.02,",,W,2400",0,",,W",,,36,"H,,S",43,",,W",33,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/5/2015,11.86,",,W",0,"T,,W,2400",0,"T,,W",,,33,"H,,S",39,",,W",18,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/6/2015,10.51,",,W",0,",,W,2400",0,",,W",,,18,"H,,S",24,",,W",9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/7/2015,10.74,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",38,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/8/2015,8.5,",,W",0,"T,,W,2400",0,"T,,W",,,33,"H,,S",42,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/9/2015,10.07,",,W",0,",,W,2400",0,",,W",,,37,"H,,S",48,",,W",26,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/10/2015,6.71,",,W",0.06,",,W,2400",0,",,W",,,39,"H,,S",48,",,W",31,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/11/2015,11.63,",,W",0.01,",,W,2400",0,",,W",,,46,"H,,S",57,",,W",37,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/12/2015,17,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",43,",,W",25,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/13/2015,10.51,",,W",0,",,W,2400",0,",,W",,,30,"H,,S",40,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/14/2015,8.05,",,W",0.8,",,W,2400",0,",,W",,,34,"H,,S",39,",,W",31,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/15/2015,13.87,",,W",0.27,",,W,2400",2.9,",,W",,,36,"H,,S",41,",,W",27,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/16/2015,8.72,",,W",0,",,W,2400",0,",,W",,,33,"H,,S",45,",,W",26,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/17/2015,14.32,",,W",0.14,",,W,2400",0,"T,,W",,,39,"H,,S",51,",,W",28,",,W",1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/18/2015,21.7,",,W",0,",,W,2400",0,",,W",,,27,"H,,S",30,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/19/2015,15.66,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",34,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/20/2015,3.58,",,W",0.05,",,W,2400",0.5,",,W",,,27,"H,,S",32,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/21/2015,6.49,",,W",0.09,",,W,2400",1.2,",,W",,,30,"H,,S",41,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/22/2015,17.9,",,W",0,",,W,2400",0,",,W",,,32,"H,,S",39,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/23/2015,15.21,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",33,",,W",18,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/24/2015,7.61,",,W",0,",,W,2400",0,",,W",,,27,"H,,S",35,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/25/2015,8.95,",,W",0.04,",,W,2400",0,",,W",,,35,"H,,S",49,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/26/2015,8.72,",,W",0.8,",,W,2400",0,",,W",,,44,"H,,S",56,",,W",38,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/27/2015,5.37,",,W",0.21,",,W,2400",0,",,W",,,42,"H,,S",44,",,W",37,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/28/2015,12.53,",,W",0.12,",,W,2400",0.3,",,W",,,36,"H,,S",40,",,W",30,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/29/2015,9.4,",,W",0,",,W,2400",0,",,W",,,33,"H,,S",42,",,W",26,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/30/2015,12.97,",,W",0,"T,,W,2400",0,"T,,W",,,36,"H,,S",45,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/31/2015,12.3,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",50,",,W",37,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/1/2015,10.07,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",47,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/2/2015,12.75,",,W",0,",,W,2400",0,",,W",,,43,"H,,S",61,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/3/2015,12.08,",,W",0.03,",,W,2400",0,",,W",,,54,"H,,S",59,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/4/2015,16.33,",,W",0.39,",,W,2400",0,",,W",,,47,"H,,S",52,",,W",36,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/5/2015,14.99,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",49,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/6/2015,8.72,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",42,",,W",36,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/7/2015,8.05,",,W",0.03,",,W,2400",0,",,W",,,39,"H,,S",42,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/8/2015,16.78,",,W",0.26,",,W,2400",0,"T,,W",,,37,"H,,S",42,",,W",34,",,W",1,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/9/2015,16.55,",,W",0.09,",,W,2400",0,",,W",,,35,"H,,S",37,",,W",33,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/10/2015,8.05,",,W",0.09,",,W,2400",0,",,W",,,40,"H,,S",55,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/11/2015,17,",,W",0,",,W,2400",0,",,W",,,53,"H,,S",57,",,W",42,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/12/2015,8.95,",,W",0,",,W,2400",0,",,W",,,51,"H,,S",68,",,W",39,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/13/2015,12.3,",,W",0,",,W,2400",0,",,W",,,56,"H,,S",69,",,W",41,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/14/2015,10.96,",,W",0.01,",,W,2400",0,",,W",,,59,"H,,S",65,",,W",52,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/15/2015,11.63,",,W",0,",,W,2400",0,",,W",,,59,"H,,S",67,",,W",50,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/16/2015,10.07,",,W",0,",,W,2400",0,",,W",,,51,"H,,S",60,",,W",41,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/17/2015,13.2,",,W",0.06,",,W,2400",0,",,W",,,54,"H,,S",65,",,W",47,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/18/2015,8.72,",,W",0,",,W,2400",0,",,W",,,54,"H,,S",60,",,W",43,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/19/2015,11.41,",,W",0,",,W,2400",0,",,W",,,46,"H,,S",50,",,W",41,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/20/2015,13.87,",,W",0.61,",,W,2400",0,",,W",,,43,"H,,S",51,",,W",41,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/21/2015,9.62,",,W",0.54,",,W,2400",0,",,W",,,56,"H,,S",65,",,W",46,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/22/2015,14.76,",,W",0,"T,,W,2400",0,",,W",,,56,"H,,S",67,",,W",43,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/23/2015,15.88,",,W",0,",,W,2400",0,",,W",,,47,"H,,S",51,",,W",38,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/24/2015,15.43,",,W",0,"T,,W,2400",0,"T,,W",,,43,"H,,S",50,",,W",37,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/25/2015,10.51,",,W",0,",,W,2400",0,",,W",,,45,"H,,S",56,",,W",36,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/26/2015,6.49,",,W",0,",,W,2400",0,",,W",,,47,"H,,S",56,",,W",43,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/27/2015,11.41,",,W",0.1,",,W,2400",0,",,W",,,51,"H,,S",57,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/28/2015,14.32,",,W",0.07,",,W,2400",0,",,W",,,49,"H,,S",64,",,W",42,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/29/2015,8.72,",,W",0,",,W,2400",0,",,W",,,52,"H,,S",54,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/30/2015,8.95,",,W",0,",,W,2400",0,",,W",,,50,"H,,S",55,",,W",44,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/1/2015,7.83,",,W",0,",,W,2400",0,",,W",,,45,"H,,S",49,",,W",39,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/2/2015,6.93,",,W",0,",,W,2400",0,",,W",,,43,"H,,S",50,",,W",39,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/3/2015,8.5,",,W",0,",,W,2400",0,",,W",,,53,"H,,S",67,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/4/2015,13.2,",,W",0,",,W,2400",0,",,W",,,63,"H,,S",84,",,W",49,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/5/2015,9.62,",,W",0.02,",,W,2400",0,",,W",,,66,"H,,S",70,",,W",54,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/6/2015,9.4,",,W",0,",,W,2400",0,",,W",,,61,"H,,S",73,",,W",52,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/7/2015,10.51,",,W",0,",,W,2400",0,",,W",,,65,"H,,S",79,",,W",53,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/8/2015,11.63,",,W",0,",,W,2400",0,",,W",,,60,"H,,S",71,",,W",46,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/9/2015,7.61,",,W",0,",,W,2400",0,",,W",,,51,"H,,S",71,",,W",46,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/10/2015,13.42,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",89,",,W",59,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/11/2015,9.62,",,W",0,",,W,2400",0,",,W",,,68,"H,,S",80,",,W",50,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/12/2015,9.17,",,W",0.02,",,W,2400",0,",,W",,,57,"H,,S",87,",,W",48,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/13/2015,14.32,",,W",0,",,W,2400",0,",,W",,,64,"H,,S",69,",,W",53,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/14/2015,9.4,",,W",0,",,W,2400",0,",,W",,,58,"H,,S",69,",,W",49,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/15/2015,6.49,",,W",0,",,W,2400",0,",,W",,,59,"H,,S",67,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/16/2015,7.83,",,W",0,"T,,W,2400",0,",,W",,,61,"H,,S",71,",,W",55,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/17/2015,7.83,",,W",0,",,W,2400",0,",,W",,,61,"H,,S",67,",,W",52,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/18/2015,10.29,",,W",0,",,W,2400",0,",,W",,,53,"H,,S",58,",,W",49,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/19/2015,9.84,",,W",0.27,",,W,2400",0,",,W",,,56,"H,,S",65,",,W",52,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/20/2015,13.87,",,W",0,",,W,2400",0,",,W",,,61,"H,,S",66,",,W",51,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/21/2015,9.62,",,W",0,",,W,2400",0,",,W",,,57,"H,,S",67,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/22/2015,12.97,",,W",0,"T,,W,2400",0,",,W",,,62,"H,,S",76,",,W",52,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/23/2015,13.2,",,W",0,",,W,2400",0,",,W",,,56,"H,,S",65,",,W",44,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/24/2015,15.66,",,W",0,",,W,2400",0,",,W",,,65,"H,,S",83,",,W",51,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/25/2015,10.74,",,W",0,"T,,W,2400",0,",,W",,,70,"H,,S",81,",,W",58,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/26/2015,16.33,",,W",0,",,W,2400",0,",,W",,,73,"H,,S",87,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/27/2015,16.11,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",85,",,W",65,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/28/2015,13.2,",,W",0,"T,,W,2400",0,",,W",,,74,"H,,S",86,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/29/2015,8.05,",,W",0,",,W,2400",0,",,W",,,67,"H,,S",72,",,W",55,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/30/2015,14.54,",,W",0,",,W,2400",0,",,W",,,69,"H,,S",88,",,W",58,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/31/2015,13.87,",,W",0.91,",,W,2400",0,",,W",,,67,"H,,S",77,",,W",48,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/1/2015,13.65,",,W",0.38,",,W,2400",0,",,W",,,48,"H,,S",49,",,W",47,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/2/2015,11.18,",,W",0.74,",,W,2400",0,",,W",,,47,"H,,S",49,",,W",46,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/3/2015,6.93,",,W",0,",,W,2400",0,",,W",,,50,"H,,S",56,",,W",47,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/4/2015,6.26,",,W",0,",,W,2400",0,",,W",,,52,"H,,S",58,",,W",49,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/5/2015,7.61,",,W",0,"T,,W,2400",0,",,W",,,54,"H,,S",59,",,W",50,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/6/2015,6.93,",,W",0.09,",,W,2400",0,",,W",,,58,"H,,S",67,",,W",52,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/7/2015,10.74,",,W",0,",,W,2400",0,",,W",,,59,"H,,S",67,",,W",53,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/8/2015,16.55,",,W",0,"T,,W,2400",0,",,W",,,63,"H,,S",76,",,W",53,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/9/2015,13.2,",,W",0,"T,,W,2400",0,",,W",,,69,"H,,S",78,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/10/2015,10.96,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",82,",,W",62,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/11/2015,13.65,",,W",0,",,W,2400",0,",,W",,,75,"H,,S",88,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/12/2015,8.95,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",79,",,W",65,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/13/2015,8.5,",,W",0,"T,,W,2400",0,",,W",,,73,"H,,S",85,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/14/2015,9.62,",,W",0,",,W,2400",0,",,W",,,70,"H,,S",74,",,W",62,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/15/2015,9.17,",,W",0.4,",,W,2400",0,",,W",,,58,"H,,S",63,",,W",54,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
